Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16
0,0,1549,5128,19,3747,3751,3753,3754,3755,3755,3754,3760,3758,15,33787
0,0,1549,5128,19,3747,3751,3753,3754,3754,3755,3754,3761,3758,0,33787
0,0,1549,5128,17,3747,3751,3753,3754,3754,3755,3754,3761,3758,7,33787
0,0,1549,5128,17,3747,3751,3753,3754,3754,3755,3754,3760,3758,0,33786
0,0,1549,5128,17,3747,3751,3753,3754,3754,3755,3754,3761,3758,7,33787
0,0,1549,5128,19,3747,3751,3753,3754,3754,3755,3754,3760,3758,7,33786
0,0,1549,5140,19,3747,3751,3753,3754,3754,3755,3754,3760,3758,0,33786
0,0,1549,5140,17,3747,3751,3753,3754,3755,3755,3754,3760,3758,7,33787
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3760,3758,7,33786
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3760,3758,7,33786
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3761,3758,7,33787
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3761,3758,0,33787
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3760,3758,7,33786
0,0,1549,5140,15,3747,3751,3753,3754,3755,3755,3754,3760,3758,0,33787
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3761,3758,0,33787
0,0,1549,5140,15,3747,3751,3753,3754,3754,3755,3754,3760,3758,0,33786
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3760,3758,0,33786
0,0,1549,5140,17,3748,3751,3753,3754,3754,3755,3754,3761,3758,7,33788
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3760,3758,0,33786
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3761,3758,0,33787
0,0,1549,5140,15,3747,3751,3753,3754,3754,3755,3754,3760,3758,0,33786
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3760,3758,15,33786
0,0,1549,5140,15,3747,3751,3753,3754,3755,3755,3754,3760,3758,0,33787
0,0,1549,5140,17,3747,3751,3753,3754,3754,3755,3754,3760,3758,15,33786
