0, 0.004330288
0.05, 0.00433207
0.1, 0.004538091
0.15, 0.004769204
0.2, 0.005041526
0.25, 0.005329996
0.3, 0.005668581
0.35, 0.006039486
0.4, 0.006476671
0.45, 0.0069639
0.5, 0.007549749
0.55, 0.008218015
0.6, 0.009026119
0.65, 0.010032934
0.7, 0.011312091
0.75, 0.012895912
0.8, 0.015033227
0.85, 0.018019837
0.9, 0.022491672
0.95, 0.029876558
