0, 3.935360802
0.05, 3.70412029
0.1, 3.518353187
0.15, 3.353115855
0.2, 3.17372061
0.25, 2.98464544
0.3, 2.820837894
0.35, 2.630402119
0.4, 2.448362667
0.45, 2.292578224
0.5, 2.115255953
0.55, 1.941654526
0.6, 1.757598757
0.65, 1.58559289
0.7, 1.409920694
0.75, 1.233183299
0.8, 1.060544082
0.85, 0.883628269
0.9, 0.707552099
0.95, 0.533426981
