Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12
0,7,34152,3788,3793,3796,3797,3794,3796,3794,3797,3797
0,0,34154,3788,3794,3796,3797,3794,3796,3795,3797,3797
0,7,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,-15,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,-7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3787,3793,3796,3797,3795,3796,3795,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,7,34153,3788,3794,3796,3797,3794,3796,3794,3797,3797
0,0,34152,3787,3793,3796,3797,3795,3796,3794,3797,3797
0,-7,34152,3788,3793,3796,3797,3794,3796,3794,3797,3797
0,15,34155,3788,3794,3796,3797,3795,3796,3795,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34151,3787,3793,3796,3797,3794,3796,3794,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34152,3787,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,-7,34152,3788,3793,3796,3797,3794,3796,3794,3797,3797
0,0,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,0,34153,3788,3793,3796,3797,3794,3796,3795,3797,3797
0,0,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34152,3787,3793,3796,3797,3795,3796,3794,3797,3797
0,-7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,-7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,15,34155,3788,3794,3796,3797,3795,3796,3795,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3794,3796,3797,3794,3796,3794,3797,3797
0,0,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,7,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34152,3787,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3794,3796,3797,3794,3796,3794,3797,3797
0,-7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3794,3796,3797,3794,3796,3794,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,15,34155,3788,3794,3796,3797,3795,3796,3795,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,-7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,7,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,-7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,-7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,7,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,-22,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,15,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34152,3787,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3787,3794,3796,3797,3795,3796,3795,3797,3797
0,7,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,0,34152,3787,3793,3796,3797,3795,3796,3794,3797,3797
0,-7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3793,3797,3797,3794,3796,3794,3797,3797
0,7,34153,3788,3793,3796,3797,3794,3796,3795,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,-15,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,-7,34155,3788,3794,3796,3797,3795,3796,3795,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,7,34154,3788,3793,3796,3797,3795,3796,3795,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,-7,34152,3788,3793,3796,3797,3794,3796,3794,3797,3797
0,-7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,-7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,0,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,-7,34153,3788,3793,3796,3797,3794,3796,3795,3797,3797
0,0,34153,3787,3794,3796,3797,3794,3796,3795,3797,3797
0,-15,34155,3788,3794,3796,3797,3795,3796,3795,3797,3797
0,7,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,-7,34155,3788,3794,3796,3797,3795,3796,3795,3797,3797
0,0,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
0,15,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,-7,34155,3788,3794,3796,3797,3795,3796,3795,3797,3797
0,0,34154,3788,3794,3796,3797,3794,3796,3795,3797,3797
0,7,34153,3788,3793,3796,3797,3795,3796,3794,3797,3797
0,-15,34154,3788,3794,3796,3797,3795,3796,3794,3797,3797
