Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12
60563,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
60869,7,37827,4198,4207,4197,4199,4206,4200,4205,4206,4209
61220,15,37825,4198,4206,4196,4198,4206,4200,4206,4206,4209
61541,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
61893,-7,37826,4198,4207,4196,4198,4206,4200,4206,4206,4209
62202,0,37827,4198,4207,4196,4199,4206,4200,4206,4206,4209
62523,0,37826,4198,4206,4197,4199,4206,4200,4205,4206,4209
62875,7,37825,4198,4206,4196,4198,4206,4200,4206,4206,4209
63196,15,37827,4198,4206,4197,4199,4206,4200,4206,4206,4209
63505,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
63856,-7,37825,4198,4206,4196,4198,4206,4200,4206,4206,4209
64177,7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
64483,0,37826,4198,4206,4196,4199,4206,4200,4206,4206,4209
64835,7,37823,4198,4206,4196,4198,4205,4200,4205,4206,4209
65156,7,37826,4198,4206,4196,4199,4206,4200,4206,4206,4209
65508,0,37825,4198,4206,4196,4198,4206,4200,4206,4206,4209
65816,7,37826,4198,4206,4197,4199,4206,4200,4205,4206,4209
66137,7,37826,4198,4206,4197,4198,4206,4200,4206,4206,4209
66489,7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
66810,7,37824,4198,4206,4196,4198,4205,4200,4206,4206,4209
67116,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
67467,0,37825,4198,4206,4196,4198,4206,4200,4206,4206,4209
67788,0,37825,4198,4206,4196,4198,4206,4200,4206,4206,4209
68094,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
68446,0,37824,4198,4206,4196,4198,4205,4200,4206,4206,4209
68767,0,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
69118,-7,37822,4197,4206,4196,4198,4205,4200,4205,4206,4209
69427,7,37824,4198,4206,4196,4198,4206,4200,4205,4206,4209
69748,0,37823,4197,4206,4196,4198,4206,4200,4205,4206,4209
