Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12
0,7,34501,3828,3833,3835,3835,3834,3834,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34499,3828,3833,3834,3835,3834,3833,3833,3834,3835
0,7,34498,3828,3833,3834,3835,3834,3833,3833,3833,3835
0,-7,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3834,3834,3834,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,15,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,-7,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,15,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,-7,34500,3828,3833,3835,3834,3834,3834,3833,3834,3835
0,7,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,7,34499,3828,3833,3834,3834,3834,3833,3834,3834,3835
0,-7,34500,3828,3833,3835,3835,3834,3833,3834,3833,3835
0,0,34499,3828,3833,3835,3835,3833,3833,3833,3834,3835
0,0,34498,3828,3833,3835,3835,3833,3833,3833,3833,3835
0,7,34500,3828,3833,3834,3835,3834,3833,3834,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,-7,34498,3828,3833,3834,3835,3834,3833,3833,3833,3835
0,15,34499,3828,3833,3835,3835,3833,3833,3833,3834,3835
0,7,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,7,34499,3828,3833,3834,3835,3834,3833,3833,3834,3835
0,7,34499,3828,3833,3834,3835,3834,3833,3833,3834,3835
0,7,34500,3828,3833,3835,3834,3834,3833,3834,3834,3835
0,0,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,0,34500,3828,3833,3835,3835,3833,3834,3833,3834,3835
0,0,34499,3828,3833,3835,3835,3834,3833,3833,3833,3835
0,7,34501,3828,3834,3835,3835,3833,3833,3834,3834,3835
0,0,34500,3828,3833,3834,3835,3834,3834,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,7,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,7,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,0,34499,3828,3833,3835,3835,3834,3833,3833,3833,3835
0,7,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,0,34500,3828,3833,3834,3835,3834,3833,3834,3834,3835
0,7,34499,3828,3833,3834,3835,3833,3833,3834,3834,3835
0,0,34500,3828,3833,3835,3834,3834,3834,3833,3834,3835
0,7,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,0,34499,3828,3833,3835,3835,3833,3833,3833,3834,3835
0,7,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,7,34500,3828,3833,3834,3835,3834,3833,3834,3834,3835
0,7,34502,3828,3833,3835,3835,3834,3834,3834,3834,3835
0,7,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,7,34500,3828,3833,3835,3835,3834,3834,3833,3833,3835
0,0,34500,3828,3833,3835,3834,3834,3833,3834,3834,3835
0,0,34499,3828,3833,3834,3835,3834,3833,3833,3834,3835
0,0,34500,3828,3833,3835,3835,3833,3833,3834,3834,3835
0,7,34500,3828,3833,3835,3835,3834,3834,3833,3833,3835
0,7,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,0,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,0,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,7,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,7,34501,3828,3833,3835,3835,3834,3834,3833,3834,3835
0,0,34499,3828,3833,3835,3835,3834,3833,3833,3833,3835
0,7,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,7,34499,3828,3833,3834,3835,3834,3833,3833,3834,3835
0,7,34501,3828,3833,3835,3835,3834,3833,3834,3834,3835
0,0,34500,3828,3833,3835,3835,3834,3833,3833,3834,3835
0,-7,34499,3828,3833,3834,3835,3834,3833,3833,3834,3835
0,7,34500,3828,3833,3834,3835,3834,3833,3834,3834,3835
259,-7,34500,3828,3833,3835,3835,3833,3833,3834,3834,3835
611,142,34561,3857,3835,3836,3836,3835,3834,3835,3835,3858
920,546,34793,3968,3838,3839,3841,3839,3838,3839,3839,3952
1241,1002,35067,4088,3844,3845,3847,3844,3843,3844,3844,4068
1596,1234,35249,4195,3847,3848,3850,3847,3846,3846,3847,4123
1920,1226,35247,4191,3847,3848,3851,3847,3846,3847,3847,4123
2229,1241,35248,4190,3847,3848,3851,3848,3847,3847,3847,4123
2584,1226,35250,4191,3848,3849,3851,3848,3847,3847,3847,4122
2908,1219,35251,4191,3848,3849,3851,3848,3847,3848,3848,4121
3217,1264,35276,4205,3848,3849,3852,3849,3847,3848,3848,4130
3572,1301,35303,4218,3849,3850,3853,3849,3848,3849,3849,4138
3896,1286,35310,4224,3850,3850,3853,3849,3849,3849,3849,4137
4251,1301,35314,4224,3850,3850,3853,3850,3849,3849,3849,4140
4560,1301,35317,4225,3850,3850,3853,3850,3849,3850,3850,4140
4883,1316,35331,4234,3850,3851,3853,3850,3849,3850,3850,4144
5239,1308,35332,4236,3850,3851,3854,3850,3849,3850,3850,4142
5564,1301,35334,4239,3851,3851,3854,3850,3849,3850,3850,4140
5873,1286,35339,4244,3850,3851,3854,3851,3850,3850,3850,4139
6228,1286,35337,4245,3850,3851,3854,3851,3849,3850,3850,4137
6552,1279,35340,4248,3851,3851,3854,3851,3849,3850,3850,4136
6907,1271,35342,4250,3851,3852,3854,3851,3849,3850,3850,4135
7216,1271,35342,4249,3851,3851,3854,3851,3850,3850,3851,4135
7541,1271,35345,4253,3851,3852,3854,3851,3850,3850,3851,4133
7896,1256,35347,4256,3851,3852,3854,3851,3850,3850,3851,4132
8205,1249,35349,4261,3851,3852,3854,3851,3850,3851,3850,4129
8529,1234,35353,4264,3851,3852,3855,3851,3850,3851,3851,4128
8884,1316,35356,4273,3851,3852,3854,3851,3850,3850,3851,4124
9209,1361,35427,4303,3853,3853,3856,3852,3851,3852,3852,4155
9518,1353,35422,4296,3852,3853,3856,3853,3851,3852,3852,4157
9873,1346,35428,4304,3853,3853,3856,3852,3852,3852,3852,4154
10197,1361,35424,4293,3853,3853,3857,3853,3852,3852,3852,4159
10552,1376,35424,4291,3853,3854,3856,3853,3852,3853,3852,4160
10864,1368,35424,4291,3853,3854,3856,3853,3852,3853,3852,4160
11189,1368,35426,4292,3853,3854,3857,3853,3852,3853,3853,4159
11546,1361,35425,4290,3853,3854,3857,3853,3852,3853,3853,4160
11871,1376,35425,4289,3854,3854,3857,3853,3852,3853,3853,4160
12183,1361,35427,4292,3854,3854,3857,3853,3852,3853,3853,4159
12538,1353,35427,4292,3854,3854,3857,3854,3852,3853,3853,4158
12862,1361,35432,4299,3854,3854,3857,3854,3852,3853,3853,4156
13174,1376,35429,4289,3854,3854,3858,3854,3853,3853,3853,4161
13529,1398,35427,4282,3854,3855,3858,3854,3853,3854,3854,4163
13854,1383,35426,4282,3854,3855,3857,3854,3853,3854,3854,4163
14211,1368,35425,4280,3854,3855,3858,3854,3853,3854,3854,4163
14523,1376,35427,4281,3855,3855,3858,3854,3853,3854,3854,4163
14848,1368,35425,4280,3854,3855,3858,3854,3853,3854,3854,4163
15205,1383,35426,4280,3855,3855,3858,3855,3853,3854,3854,4162
15530,1368,35428,4282,3855,3855,3858,3855,3853,3854,3854,4162
15842,1361,35429,4283,3855,3855,3858,3855,3854,3854,3854,4161
16197,1376,35428,4283,3855,3855,3858,3855,3853,3854,3854,4161
16521,1361,35431,4286,3855,3856,3858,3855,3853,3854,3854,4160
16876,1323,35437,4301,3855,3855,3858,3854,3853,3854,3854,4153
17188,1331,35436,4302,3855,3855,3858,3854,3853,3854,3854,4151
17512,1331,35435,4295,3855,3855,3858,3855,3854,3854,3854,4155
17867,1346,35436,4295,3855,3855,3858,3855,3854,3854,3854,4156
18192,1338,35435,4295,3855,3855,3858,3855,3854,3854,3854,4155
18504,1346,35443,4301,3855,3855,3858,3855,3854,3854,3854,4157
18859,1353,35435,4287,3855,3856,3859,3855,3854,3855,3855,4159
19184,1346,35435,4288,3855,3856,3859,3855,3854,3855,3855,4158
19496,1323,35441,4302,3855,3856,3858,3855,3854,3855,3854,4152
19853,1316,35442,4303,3855,3856,3858,3855,3854,3855,3855,4151
20178,1331,35441,4302,3855,3856,3858,3855,3854,3855,3855,4151
20539,30,34574,3836,3842,3842,3843,3842,3842,3842,3842,3843
20847,15,34568,3835,3842,3842,3842,3841,3841,3841,3841,3843
21168,15,34565,3835,3841,3842,3842,3841,3840,3841,3841,3842
21520,7,34562,3835,3840,3842,3841,3841,3840,3840,3841,3842
21841,15,34560,3835,3840,3841,3841,3841,3840,3840,3840,3842
22150,7,34559,3835,3840,3841,3841,3840,3840,3840,3840,3842
22501,15,34556,3834,3840,3841,3841,3840,3839,3840,3840,3841
22823,7,34556,3834,3840,3841,3841,3840,3839,3840,3840,3841
23174,0,34554,3834,3840,3840,3841,3840,3839,3839,3840,3841
23480,0,34554,3834,3840,3840,3841,3840,3839,3839,3840,3841
23801,7,34553,3834,3840,3840,3840,3840,3839,3839,3840,3841
24153,7,34550,3834,3839,3840,3840,3839,3839,3839,3839,3841
24459,7,34550,3834,3839,3840,3840,3839,3839,3839,3839,3841
24780,7,34550,3834,3839,3840,3840,3839,3839,3839,3839,3841
25132,15,34548,3833,3839,3840,3840,3839,3839,3839,3839,3840
25453,7,34548,3833,3839,3840,3840,3839,3839,3839,3839,3840
25759,15,34548,3833,3839,3840,3840,3839,3839,3839,3839,3840
26113,7,34548,3833,3839,3840,3840,3839,3839,3839,3839,3840
26435,7,34548,3833,3839,3840,3840,3839,3839,3839,3839,3840
26743,7,34548,3833,3839,3840,3840,3839,3839,3839,3839,3840
27095,0,34546,3833,3839,3840,3840,3839,3838,3838,3839,3840
27416,0,34546,3833,3838,3840,3840,3839,3838,3839,3839,3840
27768,0,34546,3833,3839,3840,3840,3839,3838,3838,3839,3840
28077,0,34546,3833,3838,3840,3840,3839,3838,3839,3839,3840
28398,0,34545,3833,3839,3839,3840,3839,3838,3839,3838,3840
28750,7,34545,3833,3839,3839,3840,3839,3838,3839,3838,3840
29071,7,34545,3833,3839,3839,3840,3839,3838,3838,3839,3840
29377,7,34546,3833,3839,3839,3840,3839,3838,3839,3839,3840
29728,7,34543,3833,3838,3839,3839,3839,3838,3838,3839,3840
30049,15,34542,3833,3838,3839,3839,3839,3838,3838,3838,3840
30358,-7,34543,3833,3838,3839,3840,3839,3838,3838,3838,3840
30710,-7,34543,3833,3838,3839,3840,3839,3838,3838,3838,3840
31031,15,34543,3833,3838,3840,3839,3839,3838,3838,3838,3840
31383,7,34543,3833,3838,3839,3839,3839,3838,3838,3839,3840
31689,15,34543,3833,3839,3839,3840,3838,3838,3838,3838,3840
32010,0,34541,3832,3838,3839,3839,3839,3838,3838,3838,3840
32362,7,34542,3833,3838,3839,3839,3839,3838,3838,3838,3840
32683,7,34542,3833,3838,3839,3839,3839,3838,3838,3838,3840
32992,0,34543,3833,3838,3839,3840,3839,3838,3838,3838,3840
33343,0,34542,3833,3838,3839,3839,3839,3838,3838,3838,3840
33662,7,34541,3833,3838,3839,3839,3838,3838,3838,3838,3840
33968,7,34541,3833,3838,3839,3839,3838,3838,3838,3838,3840
34319,15,34542,3833,3838,3839,3839,3839,3838,3838,3838,3840
34640,0,34542,3833,3838,3839,3839,3839,3838,3838,3838,3840
34992,0,34540,3832,3838,3839,3839,3838,3838,3838,3838,3840
35298,0,34540,3832,3838,3839,3839,3838,3838,3838,3838,3840
35619,0,34541,3833,3838,3839,3839,3838,3838,3838,3838,3840
35971,0,34539,3832,3838,3839,3839,3838,3838,3838,3838,3839
36292,0,34540,3833,3838,3839,3839,3838,3838,3838,3838,3839
36601,0,34540,3833,3838,3839,3839,3838,3838,3838,3838,3839
36952,0,34540,3832,3838,3839,3839,3838,3838,3838,3838,3840
37271,0,34540,3832,3838,3839,3839,3838,3838,3838,3838,3840
37579,7,34540,3833,3838,3839,3839,3838,3838,3838,3838,3839
37931,-7,34540,3832,3838,3839,3839,3838,3838,3838,3838,3840
38252,0,34540,3832,3838,3839,3839,3838,3838,3838,3838,3840
38604,7,34540,3832,3838,3839,3839,3838,3838,3838,3838,3840
38913,0,34539,3832,3838,3839,3839,3838,3838,3838,3838,3839
39234,0,34539,3832,3838,3839,3839,3838,3838,3838,3838,3839
39586,-7,34539,3832,3838,3839,3839,3838,3838,3838,3838,3839
39907,0,34540,3833,3838,3839,3839,3838,3838,3838,3838,3839
40213,15,34541,3833,3838,3839,3839,3838,3838,3838,3838,3840
40567,7,34539,3832,3838,3839,3839,3838,3838,3838,3838,3839
40889,-7,34539,3832,3838,3839,3839,3838,3838,3838,3838,3839
41197,7,34539,3832,3838,3839,3839,3838,3838,3838,3838,3839
41549,7,34539,3832,3838,3839,3839,3838,3837,3838,3838,3840
41870,-7,34539,3832,3838,3839,3839,3838,3838,3838,3838,3839
